Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic),Methane (CH4) emissions,Latitude,Longitude
1001444,110000522113,AES Alamitos,LONG BEACH,CA,90803,690 N STUDEBAKER ROAD,LOS ANGELES COUNTY,221112,"C,D",Power Plants,1512393.796,1510858.3,700.5,33.77,-118.10
1001447,110002921713,AES Huntington Beach,HUNTINGTON BEACH,CA,92646,21730 NEWLAND ST,ORANGE COUNTY,221112,"C,D",Power Plants,1501324.036,1499799.5,695.5,33.64,-117.98
1001450,110014322170,AES Redondo Beach,REDONDO BEACH,CA,90277,1100 N HARBOR DRIVE,LOS ANGELES COUNTY,221112,D,Power Plants,192627.088,192432,89,33.85,-118.40
1006430,110070835034,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,325120,P,Chemicals,532253.6,532253.6,,33.91,-118.40
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,325120,P,Chemicals,815291.7,815291.7,,38.05,-122.26
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,325120,P,Chemicals,664568.2,664568.2,,38.03,-122.08
1002122,110071160496,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,325120,P,Chemicals,0,0,,38.03,-122.07
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,325120,P,Chemicals,47413.7,47413.7,,38.53,-121.40
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,325120,P,Chemicals,711592.7,711592.7,,33.81,-118.23
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,325120,P,Chemicals,688241.452,687413,232.75,33.78,-118.24
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,562212,HH,Waste,47082.25,,47082.25,37.41,-121.97
1006197,110001167745,ALLIED IMPERIAL LANDFILL,IMPERIAL,CA,92251,104 EAST ROBINSON ROAD,IMPERIAL COUNTY,562212,HH,Waste,26325.5,,26325.5,32.85,-115.48
1004417,110013667488,AMERICAN AVENUE LANDFILL,KERMAN,CA,93630,18950 W AMERICAN AVENUE,FRESNO COUNTY,562212,"C,HH",Waste,110383.5,0,110383.5,36.67,-120.14
1007839,110002690730,ANDERSON LANDFILL,ANDERSON,CA,96007,18703 CAMBRIDGE ROAD,SHASTA COUNTY,562212,HH,Waste,37709.5,,37709.5,40.42,-122.36
1002867,110017431322,ANHEUSER BUSCH INC. - L.A. BREWERY,VAN NUYS,CA,91406,15800 ROSCOE BOULEVARD,LOS ANGELES COUNTY,312120,C,Other,31267.998,31207.2,23.25,34.22,-118.48
1007710,110038067472,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,562212,"C,HH",Waste,51915.25,112,51803.25,34.57,-118.15
1003328,110043803630,AVENAL REGIONAL LANDFILL,AVENAL,CA,93204,1200 Skyline Blvd,KINGS COUNTY,562212,HH,Waste,20199.75,,20199.75,36.01,-120.12
1007682,110001150227,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,562212,"C,HH",Waste,116148.5,181,115967.5,34.11,-117.93
1012089,,"Aemetis Advanced Fuels Keyes, Inc.",Ceres,CA,95307,4209 Jessup Road,STANISLAUS COUNTY,325193,"C,PP","Other,Suppliers of CO2",74282.456,74192.2,39,37.55,-120.92
1002316,110043804425,Aera Energy 25 Hill,Maricopa,CA,93252,29235 Highway 33,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,73893.22,73816.5,35,35.09,-119.41
1002156,110066768108,Aera Energy Alberta Finley Shale,Fellows,CA,93224,25401 Highway 33,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,105906.152,105797.1,49.75,35.23,-119.58
1006844,110070081958,Aera Energy Anderson Fitzgerald,McKittrick,CA,93251,59231 Main Camp Road,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,223856.156,223624.9,105.5,35.30,-119.74
1006845,110043799752,Aera Energy Belridge,McKittrick,CA,93251,59231 Main Camp Road,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,1459910.352,1458403.9,687.25,35.45,-119.72
1003702,110043802757,Aera Energy Buena Fe,Maricopa,CA,93252,29235 Highway 33,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,10345.812,10335.4,4.75,35.09,-119.41
1002315,110043797308,Aera Energy Calso,McKittrick,CA,93251,59231 Main Camp Road,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,42868.088,42823.7,20.25,35.30,-119.74
1006405,110070131883,Aera Energy Coalinga,Coalinga,CA,93210,29010 Shell Road,FRESNO COUNTY,211120,C,Petroleum and Natural Gas Systems,167456.62,167284,78.75,36.24,-120.32
1012480,110070082316,Aera Energy Lockwood,Maricopa,CA,93525,29235 Highway 33,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,7844.42,7836.2,3.75,35.09,-119.41
1005790,110043793543,Aera Energy Lost Hills,McKittrick,CA,93251,59231 Main Camp Road,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,130841.108,130706.3,61.5,35.30,-119.74
1006914,110043793552,Aera Energy MOCO,Maricopa,CA,93252,29235 Highway 33,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,127122.172,126991.2,59.75,35.09,-119.41
1005635,110043802757,Aera Energy Metson,Maricopa,CA,93252,29235 Highway 33,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,22711.464,22687.9,10.75,35.09,-119.41
1012475,110070131883,Aera Energy Penn Zier,Coalinga,CA,93210,29010 Shell Road,FRESNO COUNTY,211120,C,Petroleum and Natural Gas Systems,31542.332,31510,14.75,36.26,-120.44
1006846,110001175530,Aera Energy San Ardo,San Ardo,CA,93450,66893 Sargent Road,MONTEREY COUNTY,211120,C,Petroleum and Natural Gas Systems,228775.488,228539.3,107.75,35.95,-120.86
1009944,110066768108,Aera Energy Wier Gore Maxwell,Fellows,CA,93224,25401 Highway 33,KERN COUNTY,211120,C,Petroleum and Natural Gas Systems,57457.884,57398.7,27,35.23,-119.58
1000423,110038082302,Agua Mansa Power,COLTON,CA,92324,2040 AGUA MANSA ROAD,SAN BERNARDINO COUNTY,221112,D,Power Plants,7742.672,7735,3.5,34.04,-117.36
1014323,,Air Products West Coast Hydrogen - HP-1,Martinez,CA,94553,3485 Pacheco Blvd.,CONTRA COSTA COUNTY,325120,P,Chemicals,473077.6,473077.6,,38.01,-122.11
1014324,,Air Products West coast Hydrogen - HP-2,Martinez,CA,94553,1915 Shell Avenue,CONTRA COSTA COUNTY,325120,P,Chemicals,364780.5,364780.5,,38.02,-122.12
1005044,110043805790,"Algonquin Power Sanger, LLC",Sanger,CA,93657,1125 Muscat Avenue,FRESNO COUNTY,221112,"C,D",Power Plants,66763.256,66696.4,30.5,36.69,-119.55
1007315,110021087517,Almond Power Plant,MODESTO,CA,95358,4500 CROWS LANDING ROAD,STANISLAUS COUNTY,221112,D,Power Plants,228459.504,228227.7,105.75,37.57,-120.99
1003689,110069522662,Alon Bakersfield Refining,Bakersfield,CA,93308,6451 Rosedale Highway,KERN COUNTY,324110,C,Petroleum and Natural Gas Systems,17355.484,17337.4,8.25,35.38,-119.07
1001625,110000508086,AltaGas Ripon Energy Inc.,Ripon,CA,95366,944 South Stockton Ave.,SAN JOAQUIN COUNTY,221112,C,Power Plants,2388.792,2386.6,1,37.73,-121.12
1007699,110060864462,Altamont Landfill & Resource Recovery Facility,Livermore,CA,94551,10840 Altamont Pass Road,ALAMEDA COUNTY,562212,"C,HH",Waste,153518.76,506.1,152887.5,37.72,-121.68
1004465,110071160590,American Canyon Landfill,American Canyon,CA,94503,,NAPA COUNTY,562212,HH,Waste,41859.75,,41859.75,38.18,-122.28
1012548,110001158167,Arcosa Lightweight - Frazier Park,Frazier Park,CA,93225,17410 E Lockwood Valley Rd,VENTURA COUNTY,212325,C,Other,20957.372,20936,9.75,34.77,-119.04
1000005,110000482022,Ardagh Glass Inc. (Madera),MADERA,CA,93637,24441 AVENUE 12 & ROAD 24 1/2,MADERA COUNTY,327213,"C,N",Minerals,78060.732,78001,27.25,36.92,-120.10
1005872,110008262851,"B BRAUN MEDICAL, INC",IRVINE,CA,92614,2525 MCGAW AVE,ORANGE COUNTY,325412,C,Chemicals,54743.644,54687.2,25.75,33.69,-117.84
1002728,110028037363,BADGER CREEK LIMITED,BAKERSFIELD,CA,93308,34759 LENCIONI AVE,KERN COUNTY,221112,D,Power Plants,7686.672,7679,3.5,35.45,-119.09
1000046,110017973335,BADLANDS SANITARY LANDFILL,MORENO VALLEY,CA,92555,31125 IRONWOOD AVENUE,RIVERSIDE COUNTY,562212,HH,Waste,88809.25,,88809.25,33.95,-117.12
1002896,110063276119,BAKERSFIELD METROPOLITAN SANITARY LANDFILL,Edison,CA,93220,2951 Neumarkel Road,KERN COUNTY,562212,HH,Waste,48483.5,,48483.5,35.42,-118.71
1004406,110043810944,BARSTOW SANITARY LANDFILL,BARSTOW,CA,92311,"32553 BARSTOW ROAD, 5 MILES S OF BARSTOW",SAN BERNARDINO COUNTY,562212,"C,HH",Waste,43847.3,37.8,43809.5,34.84,-117.02
1006139,110028037363,BEAR MOUNTAIN LIMITED,BAKERSFIELD,CA,93308,34759 LENCIONI AVE,KERN COUNTY,221112,D,Power Plants,25146.556,25120.8,11.75,35.45,-119.09
1011449,110000782840,BKK Corporation,West Covina,CA,91792,2210 S. Azusa Ave.,LOS ANGELES COUNTY,562212,HH,Waste,293641.5,,293641.5,34.04,-117.90
1007951,110063276146,BRADLEY LANDFILL & RECYCLING CENTER,SUN VALLEY,CA,91352,9227 TUJUNGA AVENUE,LOS ANGELES COUNTY,562212,"C,HH",Waste,16119.596,931,15188,34.24,-118.38
1006221,110017973291,BUENA VISTA DRIVE SANITARY LANDFILL,WATSONVILLE,CA,95076,150 ROUNTREE LANE,SANTA CRUZ COUNTY,562212,HH,Waste,24957.25,,24957.25,33.58,-118.12
1006218,110013967047,Billy Wright Landfill,Los Banos,CA,93522,17173 Billy Wright Road,MERCED COUNTY,562212,HH,Waste,40426.75,,40426.75,36.92,-121.82
1001405,110066419209,Blythe Energy,BLYTHE,CA,92225,385 N. Buck Blvd.,RIVERSIDE COUNTY,221112,D,Power Plants,884770.62,883871.9,410,37.04,-120.97
1003599,110046229568,CALABASAS SANITARY LANDFILL,AGOURA (UNINCORP. LA COUNTY),CA,91301,5300 LOST HILLS ROAD,LOS ANGELES COUNTY,562212,"C,HH",Waste,56729.872,0.3,56636,33.62,-114.69
1005658,110000482166,CALIFORNIA DAIRIES INC FRESNO,FRESNO,CA,93706,755 F STREET,FRESNO COUNTY,311514,C,Other,36048.264,36011,17,34.14,-118.71
1005657,110000481489,CALIFORNIA DAIRIES INC TIPTON,TIPTON,CA,93272,11894 AVENUE 120,TULARE COUNTY,311514,C,Other,45674.128,45627,21.5,36.73,-119.79
1006836,110000529303,CALIFORNIA DAIRIES INC TURLOCK,TURLOCK,CA,95380,475 SOUTH TEGNER ROAD,STANISLAUS COUNTY,311514,C,Other,38059.656,38020.2,18,36.01,-119.31
1005659,110001193814,CALIFORNIA DAIRIES INC VISALIA,VISALIA,CA,93291,2000 NORTH PLAZA DRIVE,TULARE COUNTY,311514,C,Other,67468.996,67399.4,31.75,37.49,-120.89
1006761,110063857376,CALIFORNIA STEEL INDUSTRIES INC,FONTANA,CA,92335,14000 SAN BERNARDINO AVE.,SAN BERNARDINO COUNTY,331221,C,Metals,167893.668,167720.5,79,36.34,-119.39
1004205,110041038542,"CAMPBELL SOUP SUPPLY COMPANY, LLC DBA DIXON CANNING CORP.",DIXON,CA,95620,8380 PEDRICK ROAD,SOLANO COUNTY,311421,C,Other,39800.2,39759.1,18.75,34.08,-117.50
1005150,110000475904,CARLTON FORGE WORKS,PARAMOUNT,CA,90723,7743 E. ADAMS ST.,LOS ANGELES COUNTY,332112,C,Other,25946.652,25919.8,12.25,38.48,-121.80
1002308,110070318467,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,327310,"C,H",Minerals,2062274.206,2057783,1266.25,33.89,-118.16
1007055,110000481942,CERTAINTEED CORPORATION,CHOWCHILLA,CA,93610,17775 AVENUE 23 1/2,MADERA COUNTY,327993,"C,N",Minerals,60953.196,60897.3,25.5,34.40,-117.15
1002759,110028037363,CHALK CLIFF COGEN,BAKERSFIELD,CA,93308,34759 LENCIONI AVE,KERN COUNTY,221112,C,Power Plants,8694.568,8685.8,4,37.09,-120.23
1003610,110020506460,CHEVRON PRODS.CO. RICHMOND REFY,RICHMOND,CA,94801,841 CHEVRON WAY,CONTRA COSTA COUNTY,324110,"C,P,Y","Chemicals,Refineries",4335143.406,4322108.5,5518.75,35.45,-119.09
1007978,110002899908,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,324110,"C,P,PP,Y","Chemicals,Refineries,Suppliers of CO2",3430789.864,3408654,16058.75,37.94,-122.40
1002992,110001154660,CHIQUITA CANYON SLF,CASTAIC,CA,91384,29201 HENRY MAYO DRIVE,LOS ANGELES COUNTY,562212,HH,Waste,163207,,163207,33.91,-118.41
1006812,110013828821,CHOWCHILLA II,CHOWCHILLA,CA,93610,16457 AVENUE 24 1/2,MADERA COUNTY,221112,C,Power Plants,24263.308,24238.1,11.5,34.43,-118.65
1001667,110043811417,CI Power Cogeneration Plant,Camarillo,CA,93012,1947 West Potrero Road,VENTURA COUNTY,611310,C,Other,6782.524,6775.4,3.25,37.11,-120.28
1004868,110017397137,CITY OF LOMPOC SANITARY LANDFILL,LOMPOC,CA,93436,700 SOUTH AVALON ROAD,SANTA BARBARA COUNTY,562212,HH,Waste,18679.5,,18679.5,34.16,-118.99
1004364,110012694218,CITY OF WATSONVILLE LANDFILL,WATSONVILLE,CA,95076,730 SAN ANDREAS ROAD,SANTA CRUZ COUNTY,562212,HH,Waste,815.75,,815.75,34.63,-120.48
1006322,110001173989,COLD CANYON LANDFILL SOLID WASTE DS,SAN LUIS OBISPO,CA,93401,2268 CARPENTER CANYON ROAD,SAN LUIS OBISPO COUNTY,562212,HH,Waste,32829,,32829,36.91,-121.83
1004691,110012694557,COLTON SANITARY LANDFILL,COLTON,CA,92324,850 TROPICANA RANCH ROAD,SAN BERNARDINO COUNTY,562212,HH,Waste,21143.75,,21143.75,35.19,-120.60
1002104,110061008804,COYOTE CANYON SANITARY LANDFILL,Newport Beach,CA,92675,20661 Newport Coast Drive,ORANGE COUNTY,562212,HH,Waste,40041.25,,40041.25,34.05,-117.34
1001629,110070450550,CROCKETT COGENERATION PLANT,CROCKETT,CA,94525,550 LORING AVENUE,CONTRA COSTA COUNTY,221112,C,Power Plants,650693.4,650022.1,306.25,33.62,-117.83
1011772,110000786249,"CSU, San Jose State University",San Jose,CA,95192,1 Washington Square,SANTA CLARA COUNTY,611310,C,Other,25961.852,25935,12.25,38.06,-122.21
1007794,110000481443,"CWMI, KHF (MSW LANDFILL B-19)",KETTLEMAN CITY,CA,93239,35251 OLD SKYLINE RD.,KINGS COUNTY,562212,"C,HH",Waste,30230.2,1391.2,28839,37.33,-121.88
1005321,110002408305,CalNRG  Santa Clara Valley Gas Plant,PIRU,CA,93040,3824 GUIBERSON ROAD-GAS PL,VENTURA COUNTY,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",20429.784,17965.7,2454.25,35.96,-120.01
1005164,110065171502,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",TUPMAN,CA,93276,28590 Highway 119,KERN COUNTY,211130,"C,D,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Power Plants",1473037.4,1466886.4,5406,34.39,-118.80
1006842,110063527964,CalPortland Company Mojave Plant,Mojave,CA,93501,9350 Oak Creek Road,LAPORTE COUNTY,327310,"C,H",Minerals,1068989.018,1066446.6,921,35.24,-119.36
1007927,110001200922,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368,19409 National Trails Highway,SAN BERNARDINO COUNTY,327310,"C,H",Minerals,1423755.26,1419563.6,1533.5,41.63,-86.71
1002105,110066701251,California Institute of Technology,Pasadena,CA,91125,1200 E. California,LOS ANGELES COUNTY,611310,C,Other,59469.324,59407.4,28.25,34.60,-117.34
1010207,110055519826,California Street Landfill,City of Redlands,CA,92373,2151 Nevada Street,SAN BERNARDINO COUNTY,562212,HH,Waste,7000,,7000,34.13,-118.13
1000453,110001151324,"Calpine Gilroy Cogen, LP",GILROY,CA,95020,1400 PACHECO PASS HWY,SANTA CLARA COUNTY,221112,"C,D",Power Plants,50210.7,50155.9,25,34.09,-117.22
1000597,110000529376,"Calpine King City Cogen, LLC",King City,CA,93930,750 Metz Road,MONTEREY COUNTY,221112,C,Power Plants,40326.048,40284.4,19,37.00,-121.54
1001320,110001188116,Calpine Sutter Energy Center,YUBA CITY,CA,95993,5029 SOUTH TOWNSHIP ROAD,SUTTER COUNTY,221112,D,Power Plants,734286.368,733551.5,335.25,36.23,-121.13
1001130,110071162291,Campbell Power Plant,SACRAMENTO,CA,95824,3215 47th Avenue,SACRAMENTO COUNTY,221112,"C,D",Power Plants,281891.856,281605.8,130.5,39.05,-121.69
1000566,110040486364,Canyon Power Plant,"Anaheim, CA",CA,92806,3071 E. Miraloma Avenue,ORANGE COUNTY,221112,D,Power Plants,38659.808,38620.9,17.75,38.51,-121.47
1013360,110070397897,Carlsbad Energy Center Project,Carlsbad,CA,92008,4950 Avenida Encinas,SAN DIEGO COUNTY,221112,D,Power Plants,241354.604,241109.1,112,33.86,-117.86
1001127,110066618645,Carson Power Plant,ELK GROVE,CA,95758,8580 Laguna Station Rd,SACRAMENTO COUNTY,221112,"C,D",Power Plants,118108.848,117974.8,59.25,33.14,-117.33
1007015,110066177130,Chateau Fresno Landfill,Fresno,CA,93706,8662 West Muscat,FRESNO COUNTY,562212,HH,Waste,1949.5,,1949.5,38.45,-121.46
1013905,110012694058,Chicago Grade Landfill,Templeton,CA,93465,2290 Homestead Rd,SAN LUIS OBISPO COUNTY,562212,"C,HH",Waste,16836.75,24,16812.75,36.69,-119.95
1011669,110065118492,City of Clovis Landfill,Clovis,CA,93612,15679 Auberry Road,FRESNO COUNTY,562212,HH,Waste,17272.5,,17272.5,35.52,-120.64
1009930,110000500912,"Clean Harbors Buttonwillow, LLC.",Buttonwillow,CA,93206,2500 West Lokern Road,KERN COUNTY,562212,TT,Waste,26436,,26436,36.94,-119.69
1013696,110041035368,Clover Flat Landfill,Calistoga,CA,94515,4380 Silverado Trail,NAPA COUNTY,562212,"C,HH",Waste,56401.372,,56389.75,35.40,-119.61
1006445,110002408608,ConAgra Foods Inc.,Oakdale,CA,95361,554 S. Yosemite Ave.,STANISLAUS COUNTY,311421,C,Other,73667.772,73591.6,34.75,38.58,-122.53
1007805,110000602544,Corteva agriscience - Pittsburg Operations,PITTSBURG,CA,94565,901 LOVERIDGE ROAD,CONTRA COSTA COUNTY,325199,C,Chemicals,33911.972,33876.9,16,37.76,-120.84
1000323,110024286075,Cosumnes Power Plant,HERALD,CA,95638,14295A Clay East Road,SACRAMENTO COUNTY,221112,D,Power Plants,1511019.4,1509389.7,728.25,38.02,-121.86
1012110,,County of Orange - CUF,Santa Ana,CA,92703,525 N. Flower Street,ORANGE COUNTY,921190,C,Other,31320.032,31287.7,14.75,38.34,-121.12
1003200,110000514676,Covanta Stanislaus Inc.,CROWS LANDING,CA,95313,4040 FINK ROAD,STANISLAUS COUNTY,562213,C,Waste,101808.216,96281.5,2154.25,33.75,-117.86
1007736,110043970370,Cummings Road Landfill,Eureka,CA,95503,5775 Cummings Road,HUMBOLDT COUNTY,562212,HH,Waste,12493,,12493,37.39,-121.14
1006447,110000481416,DEL MONTE FOODS PLANT NUMBER 24,HANFORD,CA,93230,10652 JACKSON AVE.,KINGS COUNTY,311421,C,Other,29594.588,29563.9,14,40.76,-124.09
1006861,110000474353,DEMENNO KERDOON,COMPTON,CA,90222,2000 N. ALAMEDA ST.,LOS ANGELES COUNTY,324199,C,Petroleum and Natural Gas Systems,24730.856,24705.1,11.75,36.25,-119.65
1007651,110001190997,DICALITE MINERALS LLC,BURNEY,CA,96013,36994 SUMMIT LAKE RD,SHASTA COUNTY,212399,C,Other,29722.67,29620.9,30.25,33.91,-118.22
1002820,110000527127,DOUBLE C LIMITED,BAKERSFIELD,CA,93308,10245 OILFIELD ROAD,KERN COUNTY,221112,C,Power Plants,10077.664,10067.8,4.5,41.03,-121.68
1001263,110002936538,"Delta Energy Center, LLC",PITTSBURG,CA,94565,1200 ARCY LANE,CONTRA COSTA COUNTY,221112,D,Power Plants,1717242.42,1715453.2,816.25,35.49,-119.04
1000310,110058308576,Donald Von Raesfeld,SANTA CLARA,CA,95054,850 DUANE AVE,SANTA CLARA COUNTY,221112,D,Power Plants,340474.488,340128.7,157.75,38.02,-121.84
1005648,110000482317,E & J GALLO WINERY,FRESNO,CA,93727,5610 E. OLIVE AVE.,FRESNO COUNTY,312130,C,Other,27563.95,27525.6,16,37.38,-121.95
1005565,110000514587,E.F. Oxnard LLC,Oxnard,CA,93030,550 Diaz Avenue,VENTURA COUNTY,221112,C,Power Plants,1187.496,1186.4,0.5,36.76,-119.70
1007539,110000476208,ECO SERVICES DOMINGUEZ,CARSON,CA,90810,20720 SOUTH WILMINGTON AVENUE,LOS ANGELES COUNTY,325180,C,Chemicals,35488.416,35451.7,16.75,34.20,-119.17
1007693,110005982339,EL SOBRANTE LANDFILL,CORONA,CA,92883,10910 DAWSON CANYON ROAD,RIVERSIDE COUNTY,562212,"C,HH",Waste,119081.15,236.9,118844.25,33.84,-118.23
1003978,110002630065,ENERGY CENTER SAN FRANCISCO,SAN FRANCISCO,CA,94103,460 JESSIE ST,SAN FRANCISCO COUNTY,221112,C,Power Plants,53565.248,53509.9,25.25,33.78,-117.47
1011676,110017966218,Eastlake Sanitary Landfill,Clearlake,CA,95422,16015 Davis Ave,LAKE COUNTY,562212,HH,Waste,10852.75,,10852.75,37.78,-122.41
1001454,110002672484,El Centro,EL CENTRO,CA,92243,485 E VILLA AVE,IMPERIAL COUNTY,221112,D,Power Plants,453298.62,452838.3,210,38.95,-122.61
1000431,110000520213,El Segundo,EL SEGUNDO,CA,90245,301 VISTA DEL MAR,LOS ANGELES COUNTY,221112,D,Power Plants,97234.34,97135.7,45,32.80,-115.54
